"mesh_term_lower","n_pmids","prop_total"
triamcinolone acetonide,6337,0.00016480659138981916
triamterene,1167,0.000030350211796105248605
triangular fibrocartilage,622,0.000016176376809920706626
triatoma,2245,0.000058385797328411553657
triatominae,1610,0.000041871329041756169883
triazenes,1089,0.000028321662935697185716
triazines,16330,0.00042469490885209829
triaziquone,507,0.000013185567592652408777
triazolam,1250,0.000032508795839872802704
triazoles,27696,0.00072029088766489371
tribolium,1679,0.000043665814572117148593
tribulus,293,0.000007620061744866184954
tricarboxylic acids,937,0.000024368593361568652907
trichechus,98,0.000002548689593846027732
trichechus inunguis,25,0.000000650175916797456054
trichechus manatus,213,0.000005539498811114325581
trichiasis,302,0.000007854125074913269133
trichinella,2353,0.000061194557288976563811
trichinella spiralis,1885,0.000049023264126528186478
trichinellosis,5192,0.00013502853440049567
trichlorfon,1117,0.000029049859962510336497
trichlormethiazide,255,0.000006631794351334051752
trichloroacetic acid,3336,0.000086759474337452535858
trichloroepoxypropane,62,0.000001612436273657691014
trichloroethanes,621,0.000016150369773248808384
trichloroethylene,4774,0.00012415759307164221
trichoderma,4901,0.00012746048672897328
trichodermin,76,0.000001976534787064266404
trichodesmium,89,0.000002314626263798943553
tricholoma,160,0.000004161125867503718746
trichomes,894,0.000023250290784677028494
trichomonadida,268,0.000006969885828068728900
trichomonas,1832,0.000047644891182917579644
trichomonas infections,3528,0.000091752825378456998353
trichomonas vaginalis,4046,0.00010522447037450029
trichomonas vaginitis,3702,0.000096278049759367292490
trichophytin,208,0.000005409463627754834370
trichophyton,5856,0.00015229720675063611
trichosanthes,222,0.000005773562141161409760
trichosanthin,334,0.000008686350248414012883
trichosporon,1219,0.000031702577703043957197
trichosporonosis,219,0.000005695541031145715034
trichostomatida,22,0.000000572154806781761328
trichostomatina,4,0.000000104028146687592969
trichostrongyloidea,1975,0.000051363897426999028273
trichostrongyloidiasis,2185,0.000056825375128097659127
trichostrongylosis,823,0.000021403791180972253301
trichostrongylus,775,0.000020155453420721137677
trichosurus,280,0.000007281970268131507806
trichothecenes,4175,0.00010857937810517516
"trichothecenes, type a",5,0.000000130035183359491211
"trichothecenes, type b",13,0.000000338091476734677148
trichothiodystrophy syndromes,158,0.000004109111794159922262
trichotillomania,1165,0.000030298197722761452121
trichuriasis,2388,0.000062104803572493002287
trichuris,1666,0.000043327723095382471445
trichuroidea,242,0.000006293702874599374604
triclabendazole,499,0.000012977511299277222840
triclosan,3544,0.000092168937965207370228
tricuspid atresia,646,0.000016800545690046264438
tricuspid valve,10396,0.00027036915324105413
tricuspid valve insufficiency,7815,0.00020324499159088476
tricuspid valve prolapse,107,0.000002782752923893111912
tricuspid valve stenosis,1282,0.000033341021013373546454
trientine,455,0.000011833201685713700184
triethylenemelamine,679,0.000017658777900218906429
triethylenephosphoramide,147,0.000003823034390769041598
triethyltin compounds,238,0.000006189674727911781635
trifluoperazine,3630,0.000094405543118990619054
trifluoroacetic acid,1342,0.000034901443213687440984
trifluoroethanol,955,0.000024836720021662821266
trifluperidol,177,0.000004603245490925988863
triflupromazine,355,0.000009232498018523875968
trifluralin,317,0.000008244230624991742766
trifluridine,808,0.000021013685630893779668
trifolium,1449,0.000037684196137580552895
trigeminal autonomic cephalalgias,256,0.000006657801388005949994
trigeminal caudal nucleus,575,0.000014954046086341489244
trigeminal ganglion,4243,0.00011034785659886424
trigeminal motor nucleus,31,0.000000806218136828845507
trigeminal nerve,9502,0.00024711886245637710
trigeminal nerve diseases,1096,0.000028503712192400473411
trigeminal nerve injuries,1624,0.000042235427555162745274
trigeminal neuralgia,8073,0.00020995480705223451
trigeminal nuclei,1767,0.000045954433799244193903
"trigeminal nucleus, spinal",786,0.000020441530824112018341
trigger finger disorder,796,0.000020701601190831000762
triggering receptor expressed on myeloid cells-1,916,0.000023822445591458789822
trigger points,903,0.000023484354114724112674
triglycerides,86810,0.00225767085348748640
trigonella,900,0.000023406333004708417947
trihalomethanes,1496,0.000038906526861159770277
trihexosylceramides,893,0.000023224283748005130252
trihexyphenidyl,950,0.000024706684838303330055
triiodobenzoic acids,2818,0.000073287829341409246417
triiodothyronine,26733,0.00069524611134985571
"triiodothyronine, reverse",1409,0.000036643914670704623208
trillium,119,0.000003094837363955890817
trilogy of fallot,60,0.000001560422200313894530
trimebutine,194,0.000005045365114348258980
trimecaine,298,0.000007750096928225676165
trimedoxime,145,0.000003771020317425245114
trimeprazine,327,0.000008504300991710725187
trimeresurus,365,0.000009492568385242858390
trimetazidine,1002,0.000026059050745242038648
trimethadione,490,0.000012743447969230138660
trimethaphan,938,0.000024394600398240551149
trimethoprim,6836,0.00017778410268909638
trimethoprim resistance,370,0.000009622603568602349601
"trimethoprim, sulfamethoxazole drug combination",7809,0.00020308894937085337
trimethyl ammonium compounds,177,0.000004603245490925988863
trimethylsilyl compounds,1583,0.000041169139051614917345
trimethyltin compounds,626,0.000016280404956608299594
trimetrexate,362,0.000009414547275227163663
trimipramine,337,0.000008764371358429707609
trinidad and tobago,1975,0.000051363897426999028273
trinitrobenzenes,1560,0.000040570977208161257775
trinitrobenzenesulfonic acid,2837,0.000073781963038175313018
trinitrotoluene,1308,0.000034017203966842900750
trinucleotide repeat expansion,3685,0.000095835930135945022373
trinucleotide repeats,4224,0.00010985372290209817
triolein,1707,0.000044394011598930299373
triose-phosphate isomerase,1546,0.000040206878694754682385
trioses,583,0.000015162102379716675181
triose sugar alcohols,3,0.000000078021110015694726
trioxsalen,495,0.000012873483152589629871
triparanol,394,0.000010246772448727907412
tripartite motif-containing protein 28,493,0.000012821469079245833387
tripartite motif proteins,2615,0.000068008400897013903258
tripelennamine,728,0.000018933122697141920295
tripeptidyl-peptidase 1,505,0.000013133553519308612293
triphenylmethyl compounds,803,0.000020883650447534288457
triple negative breast neoplasms,12810,0.00033315013976701648
triplets,1843,0.000047930968586308460307
tripleurospermum,10,0.000000260070366718982422
triploidy,673,0.000017502735680187516976
triprolidine,287,0.000007464019524834795501
tripterygium,1086,0.000028243641825681490990
triptorelin pamoate,2033,0.000052872305553969126319
triquetrum bone,136,0.000003536956987378160934
trisaccharides,3357,0.000087305622107562398943
trismus,1970,0.000051233862243639537062
trisomy,12861,0.00033447649863728329
trisomy 13 syndrome,603,0.000015682243113154640025
trisomy 18 syndrome,686,0.000017840827156922194124
tristetraprolin,730,0.000018985136770485716779
triterpenes,17125,0.00044537050300625740
triticale,159,0.000004135118830831820504
triticum,38690,0.00100621224883574299
tritium,72817,0.00189375438933761430
tritolyl phosphates,496,0.000012899490189261528113
tritonia sea slug,40,0.000001040281466875929687
tritrichomonas,217,0.000005643526957801918549
tritrichomonas foetus,511,0.000013289595739340001746
triturus,987,0.000025668945195163565015
triumfetta,6,0.000000156042220031389453
trna methyltransferases,1396,0.000036305823193969946060
trochlear nerve,881,0.000022912199307942351346
trochlear nerve diseases,628,0.000016332419029952096079
trochlear nerve injuries,54,0.000001404379980282505077
troglitazone,1770,0.000046032454909259888630
troglotrematidae,13,0.000000338091476734677148
trogocytosis,53,0.000001378372943610606835
troleandomycin,550,0.000014303870169544033190
trombiculiasis,124,0.000003224872547315382028
trombiculidae,765,0.000019895383054002155255
tromethamine,3667,0.000095367803475850854014
tropaeolaceae,3,0.000000078021110015694726
tropaeolum,84,0.000002184591080439452342
tropanes,3808,0.000099034795646588506159
tropheryma,334,0.000008686350248414012883
trophoblastic neoplasms,2178,0.000056643325871394371432
"trophoblastic tumor, placental site",351,0.000009128469871836282999
trophoblasts,15064,0.00039177000042547512
trophozoites,984,0.000025590924085147870289
tropical climate,13013,0.00033842956821141183
tropical medicine,6280,0.00016332419029952096
tropicamide,694,0.000018048883450297380062
tropisetron,915,0.000023796438554786891580
tropism,1122,0.000029179895145869827708
tropocollagen,177,0.000004603245490925988863
tropoelastin,777,0.000020207467494064934161
tropolone,778,0.000020233474530736832403
tropomodulin,224,0.000005825576214505206245
tropomyosin,4695,0.00012210303717456225
troponin,6572,0.00017091824500771525
troponin c,1578,0.000041039103868255426134
troponin i,9395,0.00024433610953248399
troponin t,8137,0.00021161925739923600
trout,6528,0.00016977393539415172
trpa1 cation channel,1788,0.000046500581569354056988
trpc6 cation channel,707,0.000018386974927032057210
trpc cation channels,3113,0.000080959905159619227855
trpm cation channels,3470,0.000090244417251486900308
trpp cation channels,1977,0.000051415911500342824757
trpv cation channels,8269,0.00021505218623992656
truck drivers,33,0.000000858232210172641991
truncated hemoglobins,360,0.000009362533201883367179
truncus arteriosus,312,0.000008114195441632251555
"truncus arteriosus, persistent",961,0.000024992762241694210719
trusses,70,0.000001820492567032876951
trust,14535,0.00037801227802604095
trustees,1303,0.000033887168783483409539
truth disclosure,14353,0.00037327899735175547
trypan blue,2893,0.000075238357091801614579
trypanocidal agents,4961,0.00012902090892928718
trypanosoma,5993,0.00015586017077468617
trypanosoma brucei brucei,8097,0.00021057897593236007
trypanosoma brucei gambiense,1226,0.000031884626959747244893
trypanosoma brucei rhodesiense,826,0.000021481812290987948027
trypanosoma congolense,1061,0.000027593465908884034936
trypanosoma cruzi,13827,0.00035959929606233699
trypanosoma lewisi,282,0.000007333984341475304290
trypanosoma rangeli,113,0.000002938795143924501364
trypanosomatina,992,0.000025798980378523056226
trypanosoma vivax,419,0.000010896948365525363467
trypanosomiasis,4660,0.00012119279089104581
"trypanosomiasis, african",6197,0.00016116560625575341
"trypanosomiasis, bovine",1042,0.000027099332212117968334
trypsin,42696,0.00111039643774336735
"trypsin inhibitor, bowman-birk soybean",472,0.000012275321309135970301
"trypsin inhibitor, kazal pancreatic",1107,0.000028789789595791354075
"trypsin inhibitor, kunitz soybean",728,0.000018933122697141920295
trypsin inhibitors,8151,0.00021198335591264257
trypsinogen,1986,0.000051649974830389908937
tryptamines,5754,0.00014964448901010249
tryptases,2956,0.000076876800402131203836
tryptophan,33908,0.00088184659947072560
tryptophanase,410,0.000010662885035478279287
tryptophan hydroxylase,2721,0.000070765146784235116927
tryptophan oxygenase,2054,0.000053418453324078989404
tryptophan synthase,973,0.000025304846681756989625
tryptophan transaminase,69,0.000001794485530360978709
tryptophan-trna ligase,437,0.000011365075025619531825
tsetse flies,3078,0.000080049658876102789380
tsuga,193,0.000005019358077676360738
tsunamis,1072,0.000027879543312274915599
tubercidin,723,0.000018803087513782429084
tuber cinereum,158,0.000004109111794159922262
tuberculin,7547,0.00019627510576281603
tuberculin test,14451,0.00037582768694560150
tuberculoma,2504,0.000065121619826433198378
"tuberculoma, intracranial",695,0.000018074890486969278304
tuberculosis,117184,0.00304760858535972361
"tuberculosis, avian",454,0.000011807194649041801942
"tuberculosis, bovine",3904,0.00010153147116709074
"tuberculosis, cardiovascular",772,0.000020077432310705442950
"tuberculosis, central nervous system",488,0.000012691433895886342176
"tuberculosis, cutaneous",2864,0.000074484153028316565557
"tuberculosis, endocrine",418,0.000010870941328853465224
"tuberculosis, extrapulmonary",103,0.000002678724777205518943
"tuberculosis, female genital",2341,0.000060882472848913784905
"tuberculosis, gastrointestinal",3215,0.000083612622900152848556
"tuberculosis, hepatic",954,0.000024810712984990923024
"tuberculosis, laryngeal",724,0.000018829094550454327326
"tuberculosis, lymph node",5769,0.00015003459456018096
"tuberculosis, male genital",787,0.000020467537860783916583
"tuberculosis, meningeal",7606,0.00019780952092645803
"tuberculosis, miliary",3407,0.000088605973941157311051
"tuberculosis, multidrug-resistant",10535,0.00027398413133844798
"tuberculosis, ocular",1625,0.000042261434591834643516
"tuberculosis, oral",467,0.000012145286125776479090
